brand,model,Year,list_price,color,configration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,dealer_address,Transmission,mpg,Displacement
Honda,Fit,2013,"$9,382.00 ",Blue,LX 5AT,Used,Sedan,Other,Automatic,na,"112,844",https://www.carproof.com/order?ref=kijiji&vin=LUCGE8H54D3008987,"2210 Battleford Road, Mississauga, ON, L5N 3K6",Automatic 5-spd,28,1500.0
Honda,Fit,2013,"$9,382.00 ",Blue,LX 5AT,Used,Sedan,Other,Automatic,na,"112,844",https://www.carproof.com/order?ref=kijiji&vin=LUCGE8H54D3008987,"2210 Battleford Road, Mississauga, ON, L5N 3K6",Automatic (S5),27,1500.0
Chevrolet,Malibu,2016,"$12,950.00 ",Grey,LS,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"109,000",https://reports.carproof.com/en/main?id=d1KqU4JltV8QvnyVZtsHf8PXTnMHm9O2&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic (S8),22,2000.0
Chevrolet,Malibu,2016,"$12,950.00 ",Grey,LS,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"109,000",https://reports.carproof.com/en/main?id=d1KqU4JltV8QvnyVZtsHf8PXTnMHm9O2&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic 6-spd,27,1500.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic 4-spd,27,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic (variable gear ratios),29,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic (AV-S7),29,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Manual 6-spd,28,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Automatic 4-spd,27,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Automatic (variable gear ratios),29,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Automatic (AV-S7),29,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Manual 6-spd,28,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Automatic 4-spd,27,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Automatic (variable gear ratios),29,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Automatic (AV-S7),29,1800.0
Toyota,Corolla,2014,"$12,999.00 ",White,LE,Used,Sedan,Front-wheel drive (FWD),Other,Gasoline,"78,121",https://www.carproof.com/order?ref=kijiji&vin=2T1BURHE5EC205599,"485 Rogers Rd, Toronto, ON, M6M 5B1",Manual 6-spd,28,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic 4-spd,27,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic (variable gear ratios),29,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic (AV-S7),29,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Manual 6-spd,28,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic 4-spd,27,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic (variable gear ratios),29,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Automatic (AV-S7),29,1800.0
Toyota,Corolla,2014,"$13,995.00 ",White,na,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"99,652",https://www.carproof.com/order?ref=kijiji&vin=null,"2115 Lawrence Ave E, Scarborough, ON, M1R 2Z8",Manual 6-spd,28,1800.0
Maserati,Quattroporte,2009,"$29,800.00 ",Silver,"NAVI, SUNROOF, HEATE",Used,Sedan,Rear-wheel drive (RWD),Automatic,na,"94,789",https://www.carproof.com/order?ref=kijiji&vin=ZAMFK39A890044354,"60 Martin Ross Avenue, Toronto, ON, M3J 2L4",Automatic 6-spd,12,4200.0
BMW,M5,2013,"$40,000.00 ",Blue,Executive Pkg,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,"94,450",https://www.carproof.com/order?ref=kijiji&vin=null,"Richmond Hill, ON L4B 3K3",Manual 6-spd,15,4400.0
BMW,M5,2013,"$40,000.00 ",Blue,Executive Pkg,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,"94,450",https://www.carproof.com/order?ref=kijiji&vin=null,"Richmond Hill, ON L4B 3K3",Automatic (AM-S7),14,4400.0
BMW,M5,2013,"$40,000.00 ",Blue,Executive Pkg,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,"94,450",https://www.carproof.com/order?ref=kijiji&vin=null,"Richmond Hill, ON L4B 3K3",Manual 6-spd,15,4400.0
BMW,M5,2013,"$40,000.00 ",Blue,Executive Pkg,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,"94,450",https://www.carproof.com/order?ref=kijiji&vin=null,"Richmond Hill, ON L4B 3K3",Automatic (AM-S7),14,4400.0
BMW,M5,2013,"$39,800.00 ",White,"560HP, NAVI, CAM, EX",Used,Sedan,Rear-wheel drive (RWD),Automatic,na,"100,766",https://www.carproof.com/order?ref=kijiji&vin=WBSFV9C56DC773897,"60 Martin Ross Avenue, Toronto, ON, M3J 2L4",Manual 6-spd,15,4400.0
BMW,M5,2013,"$39,800.00 ",White,"560HP, NAVI, CAM, EX",Used,Sedan,Rear-wheel drive (RWD),Automatic,na,"100,766",https://www.carproof.com/order?ref=kijiji&vin=WBSFV9C56DC773897,"60 Martin Ross Avenue, Toronto, ON, M3J 2L4",Automatic (AM-S7),14,4400.0
Dodge,Grand Caravan,2019,"$34,735.00 ",Red,SXT,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$34,735.00 ",Red,SXT,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$39,695.00 ",Red,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$39,695.00 ",Red,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$29,230.00 ",Other,Canada Value Package,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$29,230.00 ",Other,Canada Value Package,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$37,510.00 ",Red,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$37,510.00 ",Red,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$37,655.00 ",Other,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$37,655.00 ",Other,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$39,695.00 ",Red,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$39,695.00 ",Red,Crew Plus,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$29,230.00 ",Other,Canada Value Package,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Dodge,Grand Caravan,2019,"$29,230.00 ",Other,Canada Value Package,New,"Minivan, Van",Front-wheel drive (FWD),Automatic,na,na,na,"935 Woodlawn Road West, Guelph, ON, N1K 1B7",Automatic 6-spd,17,3600.0
Ford,Mustang,2017,"$21,999.00 ",Blue,V6-NO ACCIDENTS-FACTORY WARRANTY,Used,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"60,000",https://www.carproof.com/order?ref=kijiji&vin=1FA6P8AM3H5229749,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,21,2300.0
Ford,Mustang,2017,"$21,999.00 ",Blue,V6-NO ACCIDENTS-FACTORY WARRANTY,Used,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"60,000",https://www.carproof.com/order?ref=kijiji&vin=1FA6P8AM3H5229749,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),21,2300.0
Ford,Mustang,2017,"$21,999.00 ",Blue,V6-NO ACCIDENTS-FACTORY WARRANTY,Used,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"60,000",https://www.carproof.com/order?ref=kijiji&vin=1FA6P8AM3H5229749,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),18,3700.0
Ford,Mustang,2017,"$21,999.00 ",Blue,V6-NO ACCIDENTS-FACTORY WARRANTY,Used,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"60,000",https://www.carproof.com/order?ref=kijiji&vin=1FA6P8AM3H5229749,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,18,3700.0
Ford,Mustang,2017,"$21,999.00 ",Blue,V6-NO ACCIDENTS-FACTORY WARRANTY,Used,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"60,000",https://www.carproof.com/order?ref=kijiji&vin=1FA6P8AM3H5229749,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,15,5000.0
Ford,Mustang,2017,"$21,999.00 ",Blue,V6-NO ACCIDENTS-FACTORY WARRANTY,Used,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"60,000",https://www.carproof.com/order?ref=kijiji&vin=1FA6P8AM3H5229749,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),15,5000.0
Ford,Mustang,2017,"$37,500.00 ",Black,GT Performance Package,Lease Takeover,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"16,300",https://www.carproof.com/order?ref=kijiji&vin=null,"North York, ON M2M 4M7",Manual 6-spd,21,2300.0
Ford,Mustang,2017,"$37,500.00 ",Black,GT Performance Package,Lease Takeover,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"16,300",https://www.carproof.com/order?ref=kijiji&vin=null,"North York, ON M2M 4M7",Automatic (S6),21,2300.0
Ford,Mustang,2017,"$37,500.00 ",Black,GT Performance Package,Lease Takeover,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"16,300",https://www.carproof.com/order?ref=kijiji&vin=null,"North York, ON M2M 4M7",Automatic (S6),18,3700.0
Ford,Mustang,2017,"$37,500.00 ",Black,GT Performance Package,Lease Takeover,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"16,300",https://www.carproof.com/order?ref=kijiji&vin=null,"North York, ON M2M 4M7",Manual 6-spd,18,3700.0
Ford,Mustang,2017,"$37,500.00 ",Black,GT Performance Package,Lease Takeover,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"16,300",https://www.carproof.com/order?ref=kijiji&vin=null,"North York, ON M2M 4M7",Manual 6-spd,15,5000.0
Ford,Mustang,2017,"$37,500.00 ",Black,GT Performance Package,Lease Takeover,Coupe (2 door),Rear-wheel drive (RWD),Manual,Gasoline,"16,300",https://www.carproof.com/order?ref=kijiji&vin=null,"North York, ON M2M 4M7",Automatic (S6),15,5000.0
Jaguar,XF,2009,"$10,500.00 ",Grey,"Premium Luxury, Navigation, B-Camera",Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,"160,000",https://www.carproof.com/order?ref=kijiji&vin=SAJXA06B89HR27123,"7855 Keele Street, Unit 2, Vaughn, ON, L4K 1Y6",Automatic 6-spd,16,4200.0
Jaguar,XF,2009,"$10,800.00 ",Green,LUXURY,Used,Sedan,Rear-wheel drive (RWD),Automatic,na,"174,000",https://www.carproof.com/order?ref=kijiji&vin=SAJXA06B49HR23148,"2310 Sheppard Avenue West, North York, ON, M9M 1M2",Automatic 6-spd,16,4200.0
Toyota,Camry,2015,"$17,000.00 ",Black,"XSE, leather/suede interior",Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"95,848",https://www.carproof.com/order?ref=kijiji&vin=4T1BF1FK8FU014845,"940 Ellesmere Road, Scarborough, ON, M1P 2W8",Automatic (S6),25,2500.0
Toyota,Camry,2015,"$17,000.00 ",Black,"XSE, leather/suede interior",Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"95,848",https://www.carproof.com/order?ref=kijiji&vin=4T1BF1FK8FU014845,"940 Ellesmere Road, Scarborough, ON, M1P 2W8",Automatic (S6),21,3500.0
Lexus,CT 200h,2016,"$24,950.00 ",Black,na,Used,Sedan,Front-wheel drive (FWD),Other,Hybrid-Electric,"100,000",https://www.carproof.com/order?ref=kijiji&vin=JTHKD5BHXG2266507,"11 Saint Regis Crescent North, North York, ON, M3J 1Y9",Automatic (variable gear ratios),43,1800.0
Chevrolet,Cruze,2014,"$10,450.00 ",Silver,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"79,000",https://reports.carproof.com/en/main?id=NqOuI3EOodE8xdjm75CsZbTR5RG6mQcE&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic (S6),27,2000.0
Chevrolet,Cruze,2014,"$10,450.00 ",Silver,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"79,000",https://reports.carproof.com/en/main?id=NqOuI3EOodE8xdjm75CsZbTR5RG6mQcE&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic (S6),26,1400.0
Chevrolet,Cruze,2014,"$10,450.00 ",Silver,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"79,000",https://reports.carproof.com/en/main?id=NqOuI3EOodE8xdjm75CsZbTR5RG6mQcE&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Manual 6-spd,25,1800.0
Chevrolet,Cruze,2014,"$10,450.00 ",Silver,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"79,000",https://reports.carproof.com/en/main?id=NqOuI3EOodE8xdjm75CsZbTR5RG6mQcE&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic (S6),22,1800.0
Chevrolet,Cruze,2014,"$10,450.00 ",Silver,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"79,000",https://reports.carproof.com/en/main?id=NqOuI3EOodE8xdjm75CsZbTR5RG6mQcE&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Manual 6-spd,26,1400.0
Chevrolet,Cruze,2014,"$10,477.00 ",Black,LT-AUTO-BLUETOOTH-FACTORY WARRANTY,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"70,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7338824,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),27,2000.0
Chevrolet,Cruze,2014,"$10,477.00 ",Black,LT-AUTO-BLUETOOTH-FACTORY WARRANTY,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"70,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7338824,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),26,1400.0
Chevrolet,Cruze,2014,"$10,477.00 ",Black,LT-AUTO-BLUETOOTH-FACTORY WARRANTY,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"70,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7338824,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,25,1800.0
Chevrolet,Cruze,2014,"$10,477.00 ",Black,LT-AUTO-BLUETOOTH-FACTORY WARRANTY,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"70,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7338824,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),22,1800.0
Chevrolet,Cruze,2014,"$10,477.00 ",Black,LT-AUTO-BLUETOOTH-FACTORY WARRANTY,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"70,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7338824,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,26,1400.0
Chevrolet,Cruze,2014,"$10,450.00 ",Grey,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"91,000",https://reports.carproof.com/en/main?id=r/FwdU8hJavvMS Q/EDc40Pb4O1jQgFB&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic (S6),27,2000.0
Chevrolet,Cruze,2014,"$10,450.00 ",Grey,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"91,000",https://reports.carproof.com/en/main?id=r/FwdU8hJavvMS Q/EDc40Pb4O1jQgFB&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic (S6),26,1400.0
Chevrolet,Cruze,2014,"$10,450.00 ",Grey,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"91,000",https://reports.carproof.com/en/main?id=r/FwdU8hJavvMS Q/EDc40Pb4O1jQgFB&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Manual 6-spd,25,1800.0
Chevrolet,Cruze,2014,"$10,450.00 ",Grey,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"91,000",https://reports.carproof.com/en/main?id=r/FwdU8hJavvMS Q/EDc40Pb4O1jQgFB&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Automatic (S6),22,1800.0
Chevrolet,Cruze,2014,"$10,450.00 ",Grey,LT,Used,Sedan,Front-wheel drive (FWD),Automatic,na,"91,000",https://reports.carproof.com/en/main?id=r/FwdU8hJavvMS Q/EDc40Pb4O1jQgFB&utm_ref=kijiji,"1205 Finch Avenue West, Toronto, ON, M3J 2E8",Manual 6-spd,26,1400.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),27,2000.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),26,1400.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,25,1800.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),22,1800.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,26,1400.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),27,2000.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),26,1400.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,25,1800.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),22,1800.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,26,1400.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),27,2000.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),26,1400.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,25,1800.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Automatic (S6),22,1800.0
Chevrolet,Cruze,2014,"$7,999.00 ",Red,LT-AUTOMATIC-BLUETOOTH-ONLY 94KM,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,"94,000",https://www.carproof.com/order?ref=kijiji&vin=1G1PC5SB1E7423467,"301 Weston Road, Toronto, ON, M6N3P1",Manual 6-spd,26,1400.0
